,mean_uAx,mean_uAy,mean_uAz,mean_uRx,mean_uRy,mean_uRz,sd_uAx,sd_uAy,sd_uAz,sd_uRx,sd_uRy,sd_uRz,iqr_uAx,iqr_uAy,iqr_uAz,iqr_uRx,iqr_uRy,iqr_uRz,min_uAx,min_uAy,min_uAz,min_uRx,min_uRy,min_uRz,max_uAx,max_uAy,max_uAz,max_uRx,max_uRy,max_uRz
327,0.001012386512013319,0.01579370716052967,-0.13442193824709392,-0.2327571887774663,-0.15715970859123543,-0.197672225240649,0.824738300687984,1.0187260540896257,1.2250427511144064,0.9482446102151001,0.9985419709986353,1.0201118004456091,0.9504259856777901,1.4024176714708507,1.903301903222458,1.2685292793016492,1.137970554440793,0.9982212838499886,-1.998206097089283,-0.8103822926338964,-1.4969636474242836,-1.0998088507270243,-2.518147918432112,-1.5423054867138872,0.5106538498803628,0.86925153506493,0.8379755948250207,0.8740504888583553,0.8371481889985682,0.4712693325412178
328,-0.2570825732183371,-0.0405125709710522,0.07574311195842996,-0.0423349254669118,-0.13590218008491964,-0.17357376720852738,0.911934314109891,0.8632110259773194,0.9426166862283665,0.9158836559409399,1.0551666918628861,1.060993958920588,1.267946650504221,1.2011349528275563,1.1257428658632902,1.1299701074149713,1.2817214191947686,1.2962850465197708,-1.5423054867138872,-0.7739764362699808,-2.896603343451542,-0.9389611580646341,-0.5767228872436755,-1.6809787032273467,0.4712693325412178,0.9404084361398555,0.3933277036893808,0.7957778976759371,0.3703258217139978,0.5593053124757771
329,-0.16316524367560353,0.02269983678524208,-0.05871891435640016,-0.15215331611992067,-0.04916027376236283,-0.03358320814878524,0.9588056648514259,0.9119828635481962,1.0313348130578468,0.9466858388683904,0.9701110101384769,0.9939564879529219,1.03275444471975,1.401352067828856,1.1707418142191846,1.1406045184327307,1.2170457555212582,1.3165066479929974,-1.6809787032273467,-1.5854960708547143,-2.347867799348162,-0.9558402369242676,-2.2724083879756827,-0.21630490924091247,0.5593053124757771,0.8738850076930647,0.8123260142049895,0.8588262216516268,0.6569391999971866,0.9567910715036175
330,-0.021486341060572834,-0.04996191713182614,-0.2836720518416944,-0.21364372279372057,-0.023056098208888032,0.010805039302517493,0.7988058637489545,1.1142980484912137,1.1003542611014745,0.9679270974157769,0.9090679621038328,0.8460566668224621,0.8800427981292307,1.7015024542469404,1.2354108002183009,1.1311486711006198,1.0669018348296309,0.941968113845406,-0.21630490924091247,-1.348196079828102,-1.8611876922287285,-1.83322137529463,-1.6684021346652669,-0.6839546823519356,0.9567910715036175,0.9261770559248705,0.7957778976759371,0.8287086495687513,0.6408875269640059,0.9126076003710474
331,-0.12475295228574292,-0.18072695255769375,-0.24058699265823463,-0.03925922471945541,-0.10275097064873967,-0.055840083485190144,0.8817933195952922,1.0117334609011281,1.005730065238644,0.9019050403010903,0.9188153096018238,0.9580479736404424,0.9743984349720869,1.2035264955013014,1.156825701011577,1.2426666532289339,0.9582748483943858,0.9658909712473982,-0.6839546823519356,-1.6359678262683244,-1.541478080887435,-2.5333721856388403,-1.904874719865427,-2.7370795001114763,0.9126076003710474,0.606301963418286,0.9599352136441377,1.006435421090775,0.31191097036644255,0.7626816646178322
332,-0.424743556239879,-0.2956069733180787,-0.05617757842977496,0.0748788348414344,-0.16979461224061387,-0.2185261487775052,1.1386315943590084,0.9492513594846108,0.9303350375781897,0.8034259005908471,0.9313420669818999,1.087268290964766,1.4131418182776896,1.2433378485518518,1.4032559645042886,1.1215409827003506,1.0963417667952218,1.4788023877479985,-2.7370795001114763,-2.275387048950912,-0.32502603483678727,-1.992579737469405,-1.3189059135716785,-2.060923458734392,0.7626816646178322,0.5468942250789877,0.9511647118837397,0.8745469323542265,0.7921373120395454,0.8967214085031571
333,-0.371998938646142,-0.24472465762738882,-0.013214026677341914,-0.0004360780730423627,-0.1707139637358127,-0.22877034553759773,1.0073650433890788,0.7759755775766105,0.660944000603395,0.6061599319425114,0.7674071331671085,0.8263347082100861,1.066190405476176,0.7025398122173308,0.6045794211132949,0.526217397751694,0.5520120795058187,0.5948474433339765,-2.060923458734392,-2.5050749063741606,-2.316095415612381,-1.9768590267668056,-0.47180782844948266,0.0688191385546617,0.8967214085031571,0.7037703697744053,0.8636251754450521,0.5907467338809768,0.7884967264031537,0.4487638940617065
334,-0.007589688478122706,0.051123264377705056,0.045554746776568296,-0.04126409955141037,-0.048035475611937585,0.14204874838983153,0.6995047202652005,0.4738853485011434,0.4467947022364653,0.5869424921860906,0.6311099274423314,0.8163262136119328,0.44801555262141773,0.42706473890541546,0.3801824163090195,0.39714119411379856,0.3911373588945852,0.5420943779134622,0.0688191385546617,0.0024611912731612785,-0.0647241618347918,-0.30334800218372854,-0.13737039339733217,-0.1324059584386164,0.4487638940617065,0.04863043638921768,-0.021202615363383776,0.16463273325787556,0.1603302229603219,0.45323188552455074
335,0.17997246455865964,0.16614021497598852,0.16860555907184904,0.13559477454406252,0.15462412377353715,0.25893357716208176,0.8038344301774603,0.7085911324573675,0.8508009748068234,0.8153977424028876,0.7328981055756846,0.9486788792054477,0.9278285906151109,0.9551569529946775,0.879119481969828,0.9657450727475365,0.9483292072054534,1.0868200612375538,-0.1324059584386164,-0.06422771833892021,-1.0865703575037822,-1.7165571537648099,0.8515450503788436,-0.1055980096615514,0.45323188552455074,0.12938524505099377,0.0021302289425802,1.2793138626548504,1.7749299526999718,1.3405418938123448
336,0.40471360144425117,0.3203455281958064,0.1777075847133062,0.2410248217727464,0.26361523287400185,0.2403661837189401,1.0678890045656808,0.8546004049224663,0.8846629440665625,1.064625738988921,1.0019188083604629,0.9217782229148344,1.1095183770608354,1.040466196257841,0.9954494685769995,1.0948775438551144,1.3416636279927523,1.3041769825934217,-0.1055980096615514,-0.03228985343784894,0.25664026115940725,-1.2613184680505765,0.1057214384144487,-1.251389598133145,1.3405418938123448,1.2313243247205983,1.0319195205455158,1.2654134447704464,1.0610442056366483,1.060713243306067
